"flex href","text-content-lighter","inline-flex","font-medium","text-sm","text-success-800","line-clamp-1","inline-flex href 2"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=93cfd7f0-470a-4e90-ba1e-96d9e707083c","fal-ai/","whisper","about 15 hours ago","2.61s","200","93cfd7f0-470a-4e90-ba1e-96d9e707083c","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=3259ab2e-274e-4498-8a89-e528fb7ebdc3","fal-ai/","whisper","about 15 hours ago","2.49s","200","3259ab2e-274e-4498-8a89-e528fb7ebdc3","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=f0f96132-c185-4ccb-a63b-5573f9adfd66","fal-ai/","whisper","about 15 hours ago","2.67s","200","f0f96132-c185-4ccb-a63b-5573f9adfd66","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=eacc0b61-fb8c-400b-a6ef-a7581f685dde","fal-ai/","whisper","about 15 hours ago","3.02s","200","eacc0b61-fb8c-400b-a6ef-a7581f685dde","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=53154983-24ba-4102-9e13-ccb052691108","fal-ai/","whisper","about 15 hours ago","2.38s","200","53154983-24ba-4102-9e13-ccb052691108","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=9f9f87b6-d637-4d20-b0d0-f9a848dfc6df","fal-ai/","whisper","about 15 hours ago","2.65s","200","9f9f87b6-d637-4d20-b0d0-f9a848dfc6df","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=23dabada-8d94-42e7-9c54-85eb380bd2cb","fal-ai/","whisper","about 15 hours ago","2.63s","200","23dabada-8d94-42e7-9c54-85eb380bd2cb","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=7a7cad23-ea6a-476b-9cce-9fd02794653c","fal-ai/","whisper","about 15 hours ago","2.14s","200","7a7cad23-ea6a-476b-9cce-9fd02794653c","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=bedb86a7-7ce3-4131-a689-f8a2fcab00f4","fal-ai/","whisper","about 15 hours ago","2.28s","200","bedb86a7-7ce3-4131-a689-f8a2fcab00f4","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=6a9c2629-d08e-4e6b-adfb-19c7eb8de983","fal-ai/","whisper","about 15 hours ago","2.05s","200","6a9c2629-d08e-4e6b-adfb-19c7eb8de983","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=312c7585-47ff-4172-bc1b-a4a7421edcbc","fal-ai/","whisper","about 15 hours ago","2.34s","200","312c7585-47ff-4172-bc1b-a4a7421edcbc","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=2922ea35-7c64-406d-91fe-66ff4c0c2e62","fal-ai/","whisper","about 15 hours ago","2.48s","200","2922ea35-7c64-406d-91fe-66ff4c0c2e62","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=09e4754b-a207-4346-bd0e-01f617b81f14","fal-ai/","whisper","about 15 hours ago","2.68s","200","09e4754b-a207-4346-bd0e-01f617b81f14","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=b7df3728-84b6-4583-b145-06981e34ce5c","fal-ai/","whisper","about 15 hours ago","2.53s","200","b7df3728-84b6-4583-b145-06981e34ce5c","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=350fdd74-f78f-4da1-b5fc-a7673404a5f6","fal-ai/","whisper","about 15 hours ago","2.56s","200","350fdd74-f78f-4da1-b5fc-a7673404a5f6","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=b526978a-8996-476d-901d-2969278fa7e3","fal-ai/","whisper","about 15 hours ago","2.46s","200","b526978a-8996-476d-901d-2969278fa7e3","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=26523ac1-388c-47fb-ba1f-f855b3af1817","fal-ai/","whisper","about 15 hours ago","2.85s","200","26523ac1-388c-47fb-ba1f-f855b3af1817","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=bc5683ae-481d-4a16-a90e-15a0b41c6243","fal-ai/","whisper","about 15 hours ago","3.25s","200","bc5683ae-481d-4a16-a90e-15a0b41c6243","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=a391a7af-81a9-4be2-87a7-6a4c5ac8870f","fal-ai/","whisper","about 15 hours ago","2.46s","200","a391a7af-81a9-4be2-87a7-6a4c5ac8870f","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=89af46b0-1cad-4720-bd47-a20fa480f2f2","fal-ai/","whisper","about 15 hours ago","2.91s","200","89af46b0-1cad-4720-bd47-a20fa480f2f2","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=908ff474-881f-47ff-aa86-dc2ef1a145d3","fal-ai/","whisper","about 15 hours ago","2.51s","200","908ff474-881f-47ff-aa86-dc2ef1a145d3","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=cb0d9b1f-f2de-4f80-947d-7faa4afd0d6c","fal-ai/","whisper","about 15 hours ago","2.83s","200","cb0d9b1f-f2de-4f80-947d-7faa4afd0d6c","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=373eb802-9859-4248-aef4-2bd409c9c941","fal-ai/","whisper","about 15 hours ago","2.39s","200","373eb802-9859-4248-aef4-2bd409c9c941","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=e6d11509-cc4b-4c5e-8134-0c05be091cd7","fal-ai/","whisper","about 15 hours ago","2.47s","200","e6d11509-cc4b-4c5e-8134-0c05be091cd7","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=dc0bfff3-a2c3-42d0-aafa-d4161441daf4","fal-ai/","whisper","about 16 hours ago","2.19s","200","dc0bfff3-a2c3-42d0-aafa-d4161441daf4","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=18a27034-bbd7-4cdf-b4b6-7f28c8f4fd33","fal-ai/","whisper","about 16 hours ago","2.18s","200","18a27034-bbd7-4cdf-b4b6-7f28c8f4fd33","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=4911c6f8-7c9c-4404-9b20-e19af9c1194e","fal-ai/","whisper","about 16 hours ago","2.34s","200","4911c6f8-7c9c-4404-9b20-e19af9c1194e","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=04a9e58f-a5b1-4b11-9c70-3c615ea245c7","fal-ai/","whisper","about 16 hours ago","2.46s","200","04a9e58f-a5b1-4b11-9c70-3c615ea245c7","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/whisper/playground?requestId=fa45b987-4076-4fad-87b3-6442245358e1","fal-ai/","whisper","about 16 hours ago","2.51s","200","fa45b987-4076-4fad-87b3-6442245358e1","https://fal.ai/models/fal-ai/whisper/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=84d017a6-5ede-4aaf-be18-0585fa53cdac","fal-ai/","nano-banana-pro/edit","about 22 hours ago","25.73s","200","84d017a6-5ede-4aaf-be18-0585fa53cdac","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=190180bc-32ba-4208-b281-827b0259703c","fal-ai/","nano-banana-pro/edit","about 22 hours ago","26.40s","200","190180bc-32ba-4208-b281-827b0259703c","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=23e83b3f-543e-405e-85ea-571b31c2e3d6","fal-ai/","nano-banana-pro/edit","about 22 hours ago","56.59s","200","23e83b3f-543e-405e-85ea-571b31c2e3d6","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=f1565490-1325-4f50-a82f-0fd6bf30f5e9","fal-ai/","nano-banana-pro/edit","about 22 hours ago","26.67s","200","f1565490-1325-4f50-a82f-0fd6bf30f5e9","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=c380de74-59f8-4443-8cf1-d9f0d47164f0","Resemble-AI/","ChatterboxHD/speech-to-speech","1 day ago","10.98s","200","c380de74-59f8-4443-8cf1-d9f0d47164f0","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/veo3.1/image-to-video/playground?requestId=511ef569-1655-4be4-a584-839752940906","fal-ai/","veo3.1/image-to-video","1 day ago","53.18s","200","511ef569-1655-4be4-a584-839752940906","https://fal.ai/models/fal-ai/veo3.1/image-to-video/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=529d7d8e-5a21-49ce-b07c-2035f24b5513","fal-ai/","ffmpeg-api/compose","Dec 2, 2025 2:03 PM","3.95s","200","529d7d8e-5a21-49ce-b07c-2035f24b5513","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=7ace8825-f0c1-433a-bd68-5ad95ca9df65","fal-ai/","ffmpeg-api/compose","Dec 2, 2025 2:03 PM","3.78s","200","7ace8825-f0c1-433a-bd68-5ad95ca9df65","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=b019d0b8-efa6-40ff-a706-68c10bbde613","fal-ai/","ffmpeg-api/compose","Dec 2, 2025 2:03 PM","3.93s","200","b019d0b8-efa6-40ff-a706-68c10bbde613","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=93686153-1942-4668-a484-10d4461f082a","fal-ai/","elevenlabs/sound-effects/v2","Dec 2, 2025 2:03 PM","5.70s","200","93686153-1942-4668-a484-10d4461f082a","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=fa10aafc-ec2c-4991-a6b0-c435d4092190","fal-ai/","ffmpeg-api/compose","Dec 2, 2025 2:03 PM","3.87s","200","fa10aafc-ec2c-4991-a6b0-c435d4092190","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=f096e98f-47ef-47db-abfc-16db8340ee51","fal-ai/","elevenlabs/sound-effects/v2","Dec 2, 2025 2:03 PM","5.90s","200","f096e98f-47ef-47db-abfc-16db8340ee51","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=9e7ff887-2cb7-4517-839d-f584414e1c44","fal-ai/","elevenlabs/sound-effects/v2","Dec 2, 2025 2:03 PM","5.77s","200","9e7ff887-2cb7-4517-839d-f584414e1c44","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=d50cb855-398f-4c45-b68f-34e322dd602b","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 2, 2025 2:02 PM","4.97s","200","d50cb855-398f-4c45-b68f-34e322dd602b","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=1edcf4f5-6f5d-4fcf-b86b-319f6ae025d5","fal-ai/","elevenlabs/sound-effects/v2","Dec 2, 2025 2:02 PM","6.08s","200","1edcf4f5-6f5d-4fcf-b86b-319f6ae025d5","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=59e5424f-2383-4501-8030-8fe69433faf8","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 2, 2025 2:02 PM","6.34s","200","59e5424f-2383-4501-8030-8fe69433faf8","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=587a023d-8d61-4601-ae67-87a0af4addea","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 2, 2025 2:02 PM","5.52s","200","587a023d-8d61-4601-ae67-87a0af4addea","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=8fa1d22a-17b8-44e7-be84-d91529b79d71","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 2, 2025 2:02 PM","6.42s","200","8fa1d22a-17b8-44e7-be84-d91529b79d71","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=a39e832e-016d-4275-a6a5-b2ee88d2548f","fal-ai/","veo3.1/fast/image-to-video","Dec 2, 2025 2:00 PM","43.37s","200","a39e832e-016d-4275-a6a5-b2ee88d2548f","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=e57c054c-eba3-4e94-975d-7027cbd9470f","fal-ai/","veo3.1/fast/image-to-video","Dec 2, 2025 2:00 PM","42.89s","200","e57c054c-eba3-4e94-975d-7027cbd9470f","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=271bf2a4-739c-48dc-9e82-19582c94725a","fal-ai/","veo3.1/fast/image-to-video","Dec 2, 2025 2:00 PM","38.42s","200","271bf2a4-739c-48dc-9e82-19582c94725a","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=cfe425c7-d651-40d3-89f4-ca3a148b5eb6","fal-ai/","veo3.1/fast/image-to-video","Dec 2, 2025 2:00 PM","38.43s","200","cfe425c7-d651-40d3-89f4-ca3a148b5eb6","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=12732007-0ffa-417a-a3ec-e96f491352d5","fal-ai/","nano-banana-pro/edit","Dec 2, 2025 1:48 PM","49.83s","200","12732007-0ffa-417a-a3ec-e96f491352d5","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=2902c97d-f280-4005-84c9-d83d16a80060","fal-ai/","nano-banana-pro/edit","Dec 2, 2025 1:48 PM","15.72s","200","2902c97d-f280-4005-84c9-d83d16a80060","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=10cd677d-833b-4846-95ec-3056c40f8598","fal-ai/","nano-banana-pro/edit","Dec 2, 2025 1:47 PM","37.72s","200","10cd677d-833b-4846-95ec-3056c40f8598","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=cc244b89-cdd5-46af-8b64-a32c8812971a","fal-ai/","nano-banana-pro/edit","Dec 2, 2025 1:47 PM","21.99s","200","cc244b89-cdd5-46af-8b64-a32c8812971a","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=49d2f647-6c96-4677-80a8-1edcf48862be","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 11:46 PM","13.15s","200","49d2f647-6c96-4677-80a8-1edcf48862be","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=14caad84-70e5-4083-9ca5-429deb5e31f4","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 11:46 PM","21.25s","200","14caad84-70e5-4083-9ca5-429deb5e31f4","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=553f0399-32ce-4ca9-8531-00846de525ac","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 11:45 PM","18.77s","200","553f0399-32ce-4ca9-8531-00846de525ac","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=68c4ae00-8ddc-42e9-ab84-a4865341a2a3","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 11:45 PM","16.33s","200","68c4ae00-8ddc-42e9-ab84-a4865341a2a3","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=1345a06a-2c1a-41a1-af08-dddf507fe2b3","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:54 PM","5.80s","200","1345a06a-2c1a-41a1-af08-dddf507fe2b3","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=75d6488b-50b2-444c-aa3d-663a226582cb","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 1, 2025 10:54 PM","5.85s","200","75d6488b-50b2-444c-aa3d-663a226582cb","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=601af5c8-0838-41df-bbde-a353937d3abf","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:52 PM","43.63s","200","601af5c8-0838-41df-bbde-a353937d3abf","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=913527c4-15b3-49dd-afa3-1e81cc7581b4","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:52 PM","4.06s","200","913527c4-15b3-49dd-afa3-1e81cc7581b4","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=6404392b-3465-4251-8e39-bc4b90837be8","fal-ai/","elevenlabs/sound-effects/v2","Dec 1, 2025 10:52 PM","5.85s","200","6404392b-3465-4251-8e39-bc4b90837be8","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=515d2aa5-74e1-4c64-a351-7d3fbd95bd69","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:52 PM","5.76s","200","515d2aa5-74e1-4c64-a351-7d3fbd95bd69","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=6119e9e4-1ec7-4c14-8291-f5254ef07113","fal-ai/","elevenlabs/sound-effects/v2","Dec 1, 2025 10:52 PM","5.98s","200","6119e9e4-1ec7-4c14-8291-f5254ef07113","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=78deea16-43ce-410a-b281-524904a9a357","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:52 PM","4.87s","200","78deea16-43ce-410a-b281-524904a9a357","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=94497ca0-fcfd-47ac-925e-1a6405a1d35e","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 1, 2025 10:52 PM","5.38s","200","94497ca0-fcfd-47ac-925e-1a6405a1d35e","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=c4d83da7-8592-4ace-9c46-2068b38aae14","fal-ai/","elevenlabs/sound-effects/v2","Dec 1, 2025 10:52 PM","6.06s","200","c4d83da7-8592-4ace-9c46-2068b38aae14","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=e60d99fd-43b7-40a8-9e17-92ff5e70b861","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 1, 2025 10:52 PM","5.73s","200","e60d99fd-43b7-40a8-9e17-92ff5e70b861","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=02846f0d-48dc-4562-ab91-797bf99703ca","fal-ai/","elevenlabs/sound-effects/v2","Dec 1, 2025 10:52 PM","6.03s","200","02846f0d-48dc-4562-ab91-797bf99703ca","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=c43fe348-5bc2-471f-bb00-71799d0038bc","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 1, 2025 10:52 PM","5.86s","200","c43fe348-5bc2-471f-bb00-71799d0038bc","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=3920dc58-b91b-40ca-b661-4f47ca050439","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 1, 2025 10:52 PM","6.18s","200","3920dc58-b91b-40ca-b661-4f47ca050439","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=281313fc-46ea-46a0-b66d-5d15ff1adf9e","fal-ai/","veo3.1/fast/image-to-video","Dec 1, 2025 10:51 PM","44.12s","200","281313fc-46ea-46a0-b66d-5d15ff1adf9e","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=e7fa0684-6786-4018-9487-66a11808a6a0","fal-ai/","veo3.1/fast/image-to-video","Dec 1, 2025 10:51 PM","39.00s","200","e7fa0684-6786-4018-9487-66a11808a6a0","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=1585d042-fe86-4fca-ab3c-7b3e1b028ec3","fal-ai/","veo3.1/fast/image-to-video","Dec 1, 2025 10:51 PM","38.80s","200","1585d042-fe86-4fca-ab3c-7b3e1b028ec3","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=dbb8994e-e908-4235-8b58-20060b92529e","fal-ai/","veo3.1/fast/image-to-video","Dec 1, 2025 10:51 PM","33.68s","200","dbb8994e-e908-4235-8b58-20060b92529e","https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=3997e0e1-c874-42be-b82f-ff9e41c5750e","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 10:50 PM","13.63s","200","3997e0e1-c874-42be-b82f-ff9e41c5750e","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=e899361f-1c72-4b1e-9ec3-3e4a68096195","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 10:50 PM","18.41s","200","e899361f-1c72-4b1e-9ec3-3e4a68096195","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=35bc676d-2b88-495c-899d-d5a827a14671","fal-ai/","nano-banana-pro/edit","Dec 1, 2025 10:49 PM","24.59s","200","35bc676d-2b88-495c-899d-d5a827a14671","https://fal.ai/models/fal-ai/nano-banana-pro/edit/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=04aa0d1a-ae13-4b5c-9be1-bb657ff48ea0","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:42 PM","4.49s","200","04aa0d1a-ae13-4b5c-9be1-bb657ff48ea0","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=aba7c320-f1dd-40b4-b07c-2ee91bde2bc1","fal-ai/","elevenlabs/sound-effects/v2","Dec 1, 2025 10:42 PM","5.96s","200","aba7c320-f1dd-40b4-b07c-2ee91bde2bc1","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=3e766446-1621-44c0-a806-8f169cb3761f","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:42 PM","3.77s","200","3e766446-1621-44c0-a806-8f169cb3761f","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=d2d1e2ba-fcb1-4ea9-ab4d-537aa151bf13","fal-ai/","elevenlabs/sound-effects/v2","Dec 1, 2025 10:42 PM","5.89s","200","d2d1e2ba-fcb1-4ea9-ab4d-537aa151bf13","https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=743f2165-55d3-4bc6-baf4-15c8996ab0ee","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:42 PM","3.66s","200","743f2165-55d3-4bc6-baf4-15c8996ab0ee","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=2fcdd050-264d-4226-a875-1640e5cc8d9a","fal-ai/","ffmpeg-api/compose","Dec 1, 2025 10:42 PM","5.65s","200","2fcdd050-264d-4226-a875-1640e5cc8d9a","https://fal.ai/models/fal-ai/ffmpeg-api/compose/analytics"
"https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=0eeede05-97a9-4d75-ac84-3759957427f7","Resemble-AI/","ChatterboxHD/speech-to-speech","Dec 1, 2025 10:42 PM","5.65s","200","0eeede05-97a9-4d75-ac84-3759957427f7","https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/analytics"
